t,u_L2,p_L2,solid_force_L2,volume,inlet_scale,tip_dx,tip_dy,cyl_dx,cyl_dy,max_u,umax_x,umax_y,elapsed_s
6.61000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,24435.897
6.62000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,24470.068
6.63000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,24505.310
6.64000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,24540.682
6.65000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,24578.127
6.66000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,24612.074
6.67000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,24654.594
6.68000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,24689.394
6.69000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,24729.933
6.70000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,24772.352
6.71000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,24818.234
6.72000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,24855.399
6.73000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,24887.983
6.74000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,24923.737
6.75000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,24958.881
6.76000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,24993.727
6.77000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,25032.022
6.78000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,25069.660
6.79000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,25108.208
6.80000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,25145.552
6.81000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,25180.005
6.82000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,25213.612
6.83000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,25245.476
6.84000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,25278.312
6.85000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,25315.011
6.86000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,25353.637
6.87000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,25394.266
6.88000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,25428.660
6.89000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,25468.967
6.90000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,25500.811
6.91000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,25534.105
6.92000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,25565.338
6.93000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,25608.952
6.94000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,25647.189
6.95000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,25685.861
6.96000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,25738.233
6.97000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,25772.263
6.98000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,25814.358
6.99000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,25846.988
6.99995000e+00,2.2584156822e+103,1.3466481901e+111,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,1.0194622909e+52,108.5000,1.0000,25881.522
