step,t,max_u
1664,7.80000000e+00,3.4689204214962371e-01
1665,7.80468750e+00,3.4690279448961131e-01
1666,7.80937500e+00,3.4689344965889640e-01
1667,7.81406250e+00,3.4690319445411999e-01
1668,7.81875000e+00,3.4689592452489021e-01
1669,7.82343750e+00,3.4690347012177186e-01
1670,7.82812500e+00,3.4689093841237040e-01
1671,7.83281250e+00,3.4690127521726039e-01
1672,7.83750000e+00,3.4689411675979104e-01
1673,7.84218750e+00,3.4690029125811428e-01
1674,7.84687500e+00,3.4689429953200451e-01
1675,7.85156250e+00,3.4690121103980837e-01
1676,7.85625000e+00,3.4689351480947223e-01
1677,7.86093750e+00,3.4689957306057739e-01
1678,7.86562500e+00,3.4689446845976896e-01
1679,7.87031250e+00,3.4689792684338544e-01
1680,7.87500000e+00,3.4689791248769519e-01
1681,7.87968750e+00,3.4690184156530579e-01
1682,7.88437500e+00,3.4689562538282148e-01
1683,7.88906250e+00,3.4689760910504941e-01
1684,7.89375000e+00,3.4689910078590502e-01
1685,7.89843750e+00,3.4689905014523842e-01
1686,7.90312500e+00,3.4689698439790267e-01
1687,7.90781250e+00,3.4690068048966965e-01
1688,7.91250000e+00,3.4690171221088889e-01
1689,7.91718750e+00,3.4689984443320715e-01
1690,7.92187500e+00,3.4690160906395184e-01
1691,7.92656250e+00,3.4690429507713888e-01
1692,7.93125000e+00,3.4689736466730109e-01
1693,7.93593750e+00,3.4690447263534785e-01
1694,7.94062500e+00,3.4689800706785118e-01
1695,7.94531250e+00,3.4690161632707511e-01
1696,7.95000000e+00,3.4689995463918533e-01
1697,7.95468750e+00,3.4689795735956896e-01
1698,7.95937500e+00,3.4689650716873832e-01
1699,7.96406250e+00,3.4690190034495905e-01
1700,7.96875000e+00,3.4689723090548336e-01
1701,7.97343750e+00,3.4690626627199783e-01
1702,7.97812500e+00,3.4689519275678893e-01
1703,7.98281250e+00,3.4690319273813358e-01
1704,7.98750000e+00,3.4689774168966836e-01
1705,7.99218750e+00,3.4690173055432572e-01
1706,7.99687500e+00,3.4690062413889217e-01
1707,8.00156250e+00,3.4689969716768065e-01
1708,8.00625000e+00,3.4690092421150087e-01
1709,8.01093750e+00,3.4690447353741227e-01
1710,8.01562500e+00,3.4689879064009099e-01
1711,8.02031250e+00,3.4690419178938486e-01
1712,8.02500000e+00,3.4689631996717052e-01
1713,8.02968750e+00,3.4690402619531852e-01
1714,8.03437500e+00,3.4689939303112033e-01
1715,8.03906250e+00,3.4690087294778432e-01
1716,8.04375000e+00,3.4689935718050369e-01
1717,8.04843750e+00,3.4690226978406619e-01
1718,8.05312500e+00,3.4689829846688913e-01
1719,8.05781250e+00,3.4690072266523669e-01
1720,8.06250000e+00,3.4690060908854642e-01
1721,8.06718750e+00,3.4690000121883474e-01
1722,8.07187500e+00,3.4690238052771905e-01
1723,8.07656250e+00,3.4690134528859035e-01
1724,8.08125000e+00,3.4690384536003116e-01
1725,8.08593750e+00,3.4690442151639150e-01
1726,8.09062500e+00,3.4690477915569096e-01
1727,8.09531250e+00,3.4690332513279998e-01
1728,8.10000000e+00,3.4690493702858421e-01
1729,8.10468750e+00,3.4690260013207269e-01
1730,8.10937500e+00,3.4690935776846238e-01
1731,8.11406250e+00,3.4690286931570719e-01
1732,8.11875000e+00,3.4690515096869140e-01
1733,8.12343750e+00,3.4689926767325324e-01
1734,8.12812500e+00,3.4690243180764024e-01
1735,8.13281250e+00,3.4690077676505149e-01
1736,8.13750000e+00,3.4690750573577472e-01
1737,8.14218750e+00,3.4689941444015920e-01
1738,8.14687500e+00,3.4690734532060308e-01
1739,8.15156250e+00,3.4690168975381958e-01
1740,8.15625000e+00,3.4690471186484784e-01
1741,8.16093750e+00,3.4690222702248630e-01
1742,8.16562500e+00,3.4690696953704647e-01
1743,8.17031250e+00,3.4690257118692736e-01
1744,8.17500000e+00,3.4690500728839790e-01
1745,8.17968750e+00,3.4690250363764569e-01
1746,8.18437500e+00,3.4690668254681883e-01
1747,8.18906250e+00,3.4689929821421789e-01
1748,8.19375000e+00,3.4690490893367448e-01
1749,8.19843750e+00,3.4690382306401363e-01
1750,8.20312500e+00,3.4690593687631266e-01
1751,8.20781250e+00,3.4690237688947612e-01
1752,8.21250000e+00,3.4690402518008068e-01
1753,8.21718750e+00,3.4690315466966842e-01
1754,8.22187500e+00,3.4690130562192972e-01
1755,8.22656250e+00,3.4689891104891291e-01
1756,8.23125000e+00,3.4690107966688727e-01
1757,8.23593750e+00,3.4689883992199977e-01
1758,8.24062500e+00,3.4689653498172041e-01
1759,8.24531250e+00,3.4689992730943614e-01
1760,8.25000000e+00,3.4689521474225682e-01
1761,8.25468750e+00,3.4689896504878864e-01
1762,8.25937500e+00,3.4689685302296974e-01
1763,8.26406250e+00,3.4690216030962134e-01
1764,8.26875000e+00,3.4689815783444455e-01
1765,8.27343750e+00,3.4690024133745578e-01
1766,8.27812500e+00,3.4689971736301872e-01
1767,8.28281250e+00,3.4689860002916789e-01
1768,8.28750000e+00,3.4690276205883158e-01
1769,8.29218750e+00,3.4689845198082636e-01
1770,8.29687500e+00,3.4689789421307776e-01
1771,8.30156250e+00,3.4689682417952472e-01
1772,8.30625000e+00,3.4690128329100256e-01
1773,8.31093750e+00,3.4689917006922860e-01
1774,8.31562500e+00,3.4689985186619360e-01
1775,8.32031250e+00,3.4690151337662872e-01
1776,8.32500000e+00,3.4690042634111223e-01
1777,8.32968750e+00,3.4690250034602899e-01
1778,8.33437500e+00,3.4689693684027229e-01
1779,8.33906250e+00,3.4690449599614714e-01
1780,8.34375000e+00,3.4689452330278059e-01
1781,8.34843750e+00,3.4690417329850737e-01
1782,8.35312500e+00,3.4689684046201369e-01
1783,8.35781250e+00,3.4690786434524307e-01
1784,8.36250000e+00,3.4689527133982490e-01
1785,8.36718750e+00,3.4690612399524373e-01
1786,8.37187500e+00,3.4689510831362202e-01
1787,8.37656250e+00,3.4690713475994772e-01
1788,8.38125000e+00,3.4689090534492334e-01
1789,8.38593750e+00,3.4690482873623762e-01
1790,8.39062500e+00,3.4689649409744616e-01
1791,8.39531250e+00,3.4690850614816227e-01
1792,8.40000000e+00,3.4689557830546791e-01
1793,8.40468750e+00,3.4690431207511685e-01
1794,8.40937500e+00,3.4689482069838506e-01
1795,8.41406250e+00,3.4690302780967658e-01
1796,8.41875000e+00,3.4689241593043618e-01
1797,8.42343750e+00,3.4689952906788180e-01
1798,8.42812500e+00,3.4689455016239112e-01
1799,8.43281250e+00,3.4689773807251439e-01
1800,8.43750000e+00,3.4689950767049715e-01
1801,8.44218750e+00,3.4689755028671304e-01
1802,8.44687500e+00,3.4690146405056532e-01
1803,8.45156250e+00,3.4689716335826359e-01
1804,8.45625000e+00,3.4690172703111133e-01
1805,8.46093750e+00,3.4689808572988562e-01
1806,8.46562500e+00,3.4690676483406513e-01
1807,8.47031250e+00,3.4689614625624721e-01
1808,8.47500000e+00,3.4690697646727103e-01
1809,8.47968750e+00,3.4689980615524330e-01
1810,8.48437500e+00,3.4690643724205150e-01
1811,8.48906250e+00,3.4689828858792077e-01
1812,8.49375000e+00,3.4690800714962094e-01
1813,8.49843750e+00,3.4689978638160940e-01
1814,8.50312500e+00,3.4691273145747026e-01
1815,8.50781250e+00,3.4689987447652521e-01
1816,8.51250000e+00,3.4691063378874987e-01
1817,8.51718750e+00,3.4689885532105785e-01
1818,8.52187500e+00,3.4691240829328551e-01
1819,8.52656250e+00,3.4689825769221866e-01
1820,8.53125000e+00,3.4690235105128436e-01
1821,8.53593750e+00,3.4689772455251416e-01
1822,8.54062500e+00,3.4690788588925803e-01
1823,8.54531250e+00,3.4690067810860092e-01
1824,8.55000000e+00,3.4690887508767249e-01
1825,8.55468750e+00,3.4690271177845167e-01
1826,8.55937500e+00,3.4690747041629105e-01
1827,8.56406250e+00,3.4689989486105482e-01
1828,8.56875000e+00,3.4690944183168243e-01
1829,8.57343750e+00,3.4690111106290888e-01
1830,8.57812500e+00,3.4690820254537175e-01
1831,8.58281250e+00,3.4690205654418421e-01
1832,8.58750000e+00,3.4690865320838904e-01
1833,8.59218750e+00,3.4690281161502040e-01
1834,8.59687500e+00,3.4691247828744837e-01
1835,8.60156250e+00,3.4690381645193752e-01
1836,8.60625000e+00,3.4691321169540401e-01
1837,8.61093750e+00,3.4690531926848467e-01
1838,8.61562500e+00,3.4691421965643676e-01
1839,8.62031250e+00,3.4690468722897971e-01
1840,8.62500000e+00,3.4691233406671496e-01
1841,8.62968750e+00,3.4689980712783908e-01
1842,8.63437500e+00,3.4691175044664413e-01
1843,8.63906250e+00,3.4690209406671746e-01
1844,8.64375000e+00,3.4690907890915690e-01
1845,8.64843750e+00,3.4690148105433605e-01
1846,8.65312500e+00,3.4690759504228819e-01
1847,8.65781250e+00,3.4690108357253413e-01
1848,8.66250000e+00,3.4691020957242585e-01
1849,8.66718750e+00,3.4690077249088991e-01
1850,8.67187500e+00,3.4691024650804742e-01
1851,8.67656250e+00,3.4690029334125988e-01
1852,8.68125000e+00,3.4691241648303250e-01
1853,8.68593750e+00,3.4690272294002217e-01
1854,8.69062500e+00,3.4691994411044569e-01
1855,8.69531250e+00,3.4689991340644366e-01
1856,8.70000000e+00,3.4691817033334299e-01
1857,8.70468750e+00,3.4690241266108296e-01
1858,8.70937500e+00,3.4692020372939181e-01
1859,8.71406250e+00,3.4690325818766138e-01
1860,8.71875000e+00,3.4692059671554221e-01
1861,8.72343750e+00,3.4690264992047881e-01
1862,8.72812500e+00,3.4691841190974948e-01
1863,8.73281250e+00,3.4690183199533636e-01
1864,8.73750000e+00,3.4691434861950449e-01
1865,8.74218750e+00,3.4690042733920307e-01
1866,8.74687500e+00,3.4691632132511158e-01
1867,8.75156250e+00,3.4689919548552134e-01
1868,8.75625000e+00,3.4691384278559589e-01
1869,8.76093750e+00,3.4689907130509845e-01
1870,8.76562500e+00,3.4691036214506799e-01
1871,8.77031250e+00,3.4690069188677108e-01
1872,8.77500000e+00,3.4691386246571321e-01
1873,8.77968750e+00,3.4689959132380765e-01
1874,8.78437500e+00,3.4691349864788862e-01
1875,8.78906250e+00,3.4690344737463663e-01
1876,8.79375000e+00,3.4691323400185897e-01
1877,8.79843750e+00,3.4690358262557819e-01
1878,8.80312500e+00,3.4690851736174044e-01
1879,8.80781250e+00,3.4690626757996923e-01
1880,8.81250000e+00,3.4690820395938732e-01
1881,8.81718750e+00,3.4690289739437635e-01
1882,8.82187500e+00,3.4690422277779304e-01
1883,8.82656250e+00,3.4690274195892856e-01
1884,8.83125000e+00,3.4690448910708516e-01
1885,8.83593750e+00,3.4690336092691237e-01
1886,8.84062500e+00,3.4690249106687976e-01
1887,8.84531250e+00,3.4690237822950282e-01
1888,8.85000000e+00,3.4690528960967815e-01
1889,8.85468750e+00,3.4690524090990360e-01
1890,8.85937500e+00,3.4690236183748552e-01
1891,8.86406250e+00,3.4690396140148783e-01
1892,8.86875000e+00,3.4689938724633129e-01
1893,8.87343750e+00,3.4690123300188286e-01
1894,8.87812500e+00,3.4690164328149387e-01
1895,8.88281250e+00,3.4689896885190080e-01
1896,8.88750000e+00,3.4690208557701629e-01
1897,8.89218750e+00,3.4690032962201428e-01
1898,8.89687500e+00,3.4690263746379907e-01
1899,8.90156250e+00,3.4690147515932679e-01
1900,8.90625000e+00,3.4690636853688167e-01
1901,8.91093750e+00,3.4690591207004795e-01
1902,8.91562500e+00,3.4690705087477181e-01
1903,8.92031250e+00,3.4690286520099362e-01
1904,8.92500000e+00,3.4690580443450808e-01
1905,8.92968750e+00,3.4689950603297109e-01
1906,8.93437500e+00,3.4690175644581406e-01
1907,8.93906250e+00,3.4690236297384341e-01
1908,8.94375000e+00,3.4690156293440633e-01
1909,8.94843750e+00,3.4690083388235260e-01
1910,8.95312500e+00,3.4689540630582344e-01
1911,8.95781250e+00,3.4690315427459356e-01
1912,8.96250000e+00,3.4689467319723033e-01
1913,8.96718750e+00,3.4689903963128782e-01
1914,8.97187500e+00,3.4688910754422680e-01
1915,8.97656250e+00,3.4690145545997353e-01
1916,8.98125000e+00,3.4688821183920793e-01
1917,8.98593750e+00,3.4689631866754717e-01
1918,8.99062500e+00,3.4688828967393204e-01
1919,8.99531250e+00,3.4689623961401528e-01
1920,9.00000000e+00,3.4688925530030545e-01
1921,9.00468750e+00,3.4689841773876939e-01
1922,9.00937500e+00,3.4688593287776187e-01
1923,9.01406250e+00,3.4689561641360589e-01
1924,9.01875000e+00,3.4688609111674157e-01
1925,9.02343750e+00,3.4689639794052890e-01
1926,9.02812500e+00,3.4688727122015789e-01
1927,9.03281250e+00,3.4689999712629227e-01
1928,9.03750000e+00,3.4688356992281361e-01
1929,9.04218750e+00,3.4689961268456770e-01
1930,9.04687500e+00,3.4688566099437179e-01
1931,9.05156250e+00,3.4690617653938371e-01
1932,9.05625000e+00,3.4688793243072952e-01
1933,9.06093750e+00,3.4690607125285733e-01
1934,9.06562500e+00,3.4688831922615254e-01
1935,9.07031250e+00,3.4690722969161297e-01
1936,9.07500000e+00,3.4688640058569686e-01
1937,9.07968750e+00,3.4690733469566248e-01
1938,9.08437500e+00,3.4689307751296233e-01
1939,9.08906250e+00,3.4690225805192193e-01
1940,9.09375000e+00,3.4688777543370397e-01
1941,9.09843750e+00,3.4689700185659755e-01
1942,9.10312500e+00,3.4688916835686584e-01
1943,9.10781250e+00,3.4689470309980813e-01
1944,9.11250000e+00,3.4688460501679136e-01
1945,9.11718750e+00,3.4689526160286666e-01
1946,9.12187500e+00,3.4688426958583735e-01
1947,9.12656250e+00,3.4689217599374433e-01
1948,9.13125000e+00,3.4688981693738857e-01
1949,9.13593750e+00,3.4689404570747051e-01
1950,9.14062500e+00,3.4688798884784439e-01
1951,9.14531250e+00,3.4689230518659536e-01
1952,9.15000000e+00,3.4688513039467539e-01
1953,9.15468750e+00,3.4689635683563830e-01
1954,9.15937500e+00,3.4689122253576488e-01
1955,9.16406250e+00,3.4689483640470381e-01
1956,9.16875000e+00,3.4689003915666794e-01
1957,9.17343750e+00,3.4689087356123921e-01
1958,9.17812500e+00,3.4688618045461006e-01
1959,9.18281250e+00,3.4688999344057708e-01
1960,9.18750000e+00,3.4688836896145747e-01
1961,9.19218750e+00,3.4688644158790660e-01
1962,9.19687500e+00,3.4688772107229904e-01
1963,9.20156250e+00,3.4689418070212336e-01
1964,9.20625000e+00,3.4688693420973643e-01
1965,9.21093750e+00,3.4688532805618155e-01
1966,9.21562500e+00,3.4688707873293684e-01
1967,9.22031250e+00,3.4688666423988956e-01
1968,9.22500000e+00,3.4689039781124642e-01
1969,9.22968750e+00,3.4688595182911819e-01
1970,9.23437500e+00,3.4689169701227368e-01
1971,9.23906250e+00,3.4688377558061645e-01
1972,9.24375000e+00,3.4689314749126471e-01
1973,9.24843750e+00,3.4688181436456317e-01
1974,9.25312500e+00,3.4689449907670578e-01
1975,9.25781250e+00,3.4688237121055837e-01
1976,9.26250000e+00,3.4689289446697175e-01
1977,9.26718750e+00,3.4688087698237957e-01
1978,9.27187500e+00,3.4689322810419315e-01
1979,9.27656250e+00,3.4688338808959446e-01
1980,9.28125000e+00,3.4689072413676408e-01
1981,9.28593750e+00,3.4687843032246968e-01
1982,9.29062500e+00,3.4688690782957304e-01
1983,9.29531250e+00,3.4688079499424423e-01
1984,9.30000000e+00,3.4689070095191066e-01
1985,9.30468750e+00,3.4688360191418022e-01
1986,9.30937500e+00,3.4688903204405375e-01
1987,9.31406250e+00,3.4688320287783336e-01
1988,9.31875000e+00,3.4689523343436418e-01
1989,9.32343750e+00,3.4687937320952672e-01
1990,9.32812500e+00,3.4689554360387481e-01
1991,9.33281250e+00,3.4688564031166819e-01
1992,9.33750000e+00,3.4689666682234049e-01
1993,9.34218750e+00,3.4688368547842341e-01
1994,9.34687500e+00,3.4690042091041956e-01
1995,9.35156250e+00,3.4688599957768385e-01
1996,9.35625000e+00,3.4690242291609885e-01
1997,9.36093750e+00,3.4688895699979305e-01
1998,9.36562500e+00,3.4690198065294842e-01
1999,9.37031250e+00,3.4689008140826078e-01
2000,9.37500000e+00,3.4689851248904197e-01
2001,9.37968750e+00,3.4688549323040485e-01
2002,9.38437500e+00,3.4689922846433519e-01
2003,9.38906250e+00,3.4688631911658785e-01
2004,9.39375000e+00,3.4689678514340400e-01
2005,9.39843750e+00,3.4688432497181304e-01
2006,9.40312500e+00,3.4689709130879903e-01
2007,9.40781250e+00,3.4688119433265985e-01
2008,9.41250000e+00,3.4689533010260548e-01
2009,9.41718750e+00,3.4687912436566076e-01
2010,9.42187500e+00,3.4689881663903521e-01
2011,9.42656250e+00,3.4688199647290641e-01
2012,9.43125000e+00,3.4690090756383241e-01
2013,9.43593750e+00,3.4688473020174160e-01
2014,9.44062500e+00,3.4690278180502809e-01
2015,9.44531250e+00,3.4688570846826688e-01
2016,9.45000000e+00,3.4689756025265633e-01
2017,9.45468750e+00,3.4688419508648566e-01
2018,9.45937500e+00,3.4689897524307828e-01
2019,9.46406250e+00,3.4688756474193588e-01
2020,9.46875000e+00,3.4690116405026433e-01
2021,9.47343750e+00,3.4688428032278623e-01
2022,9.47812500e+00,3.4690291105477439e-01
2023,9.48281250e+00,3.4689210179337110e-01
2024,9.48750000e+00,3.4690437230085297e-01
2025,9.49218750e+00,3.4689367442213692e-01
2026,9.49687500e+00,3.4690768604374062e-01
2027,9.50156250e+00,3.4689105750804711e-01
2028,9.50625000e+00,3.4690960697291578e-01
2029,9.51093750e+00,3.4689440469305921e-01
2030,9.51562500e+00,3.4690506665572812e-01
2031,9.52031250e+00,3.4688627806494876e-01
2032,9.52500000e+00,3.4690311490057613e-01
2033,9.52968750e+00,3.4688833582820794e-01
2034,9.53437500e+00,3.4690618689490754e-01
2035,9.53906250e+00,3.4689481815118062e-01
2036,9.54375000e+00,3.4690248030080600e-01
2037,9.54843750e+00,3.4689223530705282e-01
2038,9.55312500e+00,3.4690209645834680e-01
2039,9.55781250e+00,3.4689049582378684e-01
2040,9.56250000e+00,3.4690315217520107e-01
2041,9.56718750e+00,3.4689107382469325e-01
2042,9.57187500e+00,3.4690259452536765e-01
2043,9.57656250e+00,3.4688736427555728e-01
2044,9.58125000e+00,3.4690162246980816e-01
2045,9.58593750e+00,3.4688269845158382e-01
2046,9.59062500e+00,3.4690084934710463e-01
2047,9.59531250e+00,3.4688079438376523e-01
2048,9.60000000e+00,3.4689637245833266e-01
2049,9.60468750e+00,3.4688200784783907e-01
2050,9.60937500e+00,3.4689827754860975e-01
2051,9.61406250e+00,3.4688162889470864e-01
2052,9.61875000e+00,3.4689175025033053e-01
2053,9.62343750e+00,3.4688345048680652e-01
2054,9.62812500e+00,3.4689245609848213e-01
2055,9.63281250e+00,3.4687978475221970e-01
2056,9.63750000e+00,3.4689341490535258e-01
2057,9.64218750e+00,3.4687913483760641e-01
2058,9.64687500e+00,3.4689451787987791e-01
2059,9.65156250e+00,3.4688394954017998e-01
2060,9.65625000e+00,3.4689187768788232e-01
2061,9.66093750e+00,3.4688076973311788e-01
2062,9.66562500e+00,3.4688792802880908e-01
2063,9.67031250e+00,3.4687879151356038e-01
2064,9.67500000e+00,3.4688454303188437e-01
2065,9.67968750e+00,3.4688026605760630e-01
2066,9.68437500e+00,3.4688159750520126e-01
2067,9.68906250e+00,3.4687982321834704e-01
2068,9.69375000e+00,3.4688419583445901e-01
2069,9.69843750e+00,3.4687933271932875e-01
2070,9.70312500e+00,3.4688480083246126e-01
2071,9.70781250e+00,3.4688507732961854e-01
2072,9.71250000e+00,3.4688335594339847e-01
2073,9.71718750e+00,3.4688296946543445e-01
2074,9.72187500e+00,3.4688402507545363e-01
2075,9.72656250e+00,3.4688251381737401e-01
2076,9.73125000e+00,3.4689254325503277e-01
2077,9.73593750e+00,3.4688261023382105e-01
2078,9.74062500e+00,3.4689196763064489e-01
2079,9.74531250e+00,3.4688282448763041e-01
2080,9.75000000e+00,3.4689495435207918e-01
2081,9.75468750e+00,3.4688155134938398e-01
2082,9.75937500e+00,3.4688866619250458e-01
2083,9.76406250e+00,3.4687427131965332e-01
2084,9.76875000e+00,3.4688461590729236e-01
2085,9.77343750e+00,3.4687491421477584e-01
2086,9.77812500e+00,3.4688583746827850e-01
2087,9.78281250e+00,3.4687343103847507e-01
2088,9.78750000e+00,3.4688199502731443e-01
2089,9.79218750e+00,3.4687422198768114e-01
2090,9.79687500e+00,3.4688252094676930e-01
2091,9.80156250e+00,3.4687435924533616e-01
2092,9.80625000e+00,3.4688552357969682e-01
2093,9.81093750e+00,3.4687745260581920e-01
2094,9.81562500e+00,3.4688457127049255e-01
2095,9.82031250e+00,3.4687625915822257e-01
2096,9.82500000e+00,3.4688409642110457e-01
2097,9.82968750e+00,3.4687453751829295e-01
2098,9.83437500e+00,3.4689185598914907e-01
2099,9.83906250e+00,3.4687569491933140e-01
2100,9.84375000e+00,3.4687997571199475e-01
2101,9.84843750e+00,3.4687704238508132e-01
2102,9.85312500e+00,3.4688331666004180e-01
2103,9.85781250e+00,3.4687438186271302e-01
2104,9.86250000e+00,3.4687906412562963e-01
2105,9.86718750e+00,3.4687767230621447e-01
2106,9.87187500e+00,3.4687650628334438e-01
2107,9.87656250e+00,3.4687325613427672e-01
2108,9.88125000e+00,3.4687760056825184e-01
2109,9.88593750e+00,3.4687681945010057e-01
2110,9.89062500e+00,3.4688084334806135e-01
2111,9.89531250e+00,3.4687058504460416e-01
2112,9.90000000e+00,3.4687883139935627e-01
2113,9.90468750e+00,3.4687323568506290e-01
2114,9.90937500e+00,3.4688094756960686e-01
2115,9.91406250e+00,3.4687377863681879e-01
2116,9.91875000e+00,3.4688292428605572e-01
2117,9.92343750e+00,3.4687205038290514e-01
2118,9.92812500e+00,3.4688557097904610e-01
2119,9.93281250e+00,3.4687610051914608e-01
2120,9.93750000e+00,3.4688517942027502e-01
2121,9.94218750e+00,3.4687790477198227e-01
2122,9.94687500e+00,3.4688302343726107e-01
2123,9.95156250e+00,3.4687766667308723e-01
2124,9.95625000e+00,3.4688999947781207e-01
2125,9.96093750e+00,3.4687679282068418e-01
2126,9.96562500e+00,3.4688783423460812e-01
2127,9.97031250e+00,3.4688374233663261e-01
